city,geo_key,geo_level,str_density,active_listings,entire_home_count,median_nightly_price,p25_price,p75_price,avg_occupancy,total_revenue,breach_count_90,breach_count_60,breach_count_30,reside_unregistered_count,multi_listing_host_count,commercial_host_share,entire_home_share,multi_listing_host_share,active_share,breach_rate_90,breach_rate_60,breach_rate_30,reside_unregistered_share,professional_management_share,tier_concentration_price,tier_sample_adequate,cluster_label,cluster_distance,risk_priority_score,subdivision,breach_rate,listings_impacted_90,listings_impacted_60,listings_impacted_30
london,Brook Green,subdivision,24,19,20,206.5,158.4,295.4,0.1439,536438.0,7,10,10,4,8,0.2083,0.8333,0.3333,0.7917,0.35,0.5,0.5,0.2,0.1875,tier_2,True,saturated,1.0703,64.14,Brook Green,0.35,7,10,10
london,London Borough of Wandsworth,neighborhood,36,18,34,288.7,179.95,435.0,0.0179,354939.0,7,7,7,16,11,0.0833,0.9444,0.3056,0.5,0.2059,0.2059,0.2059,0.4706,0.0625,tier_2,True,saturated,1.6832,63.97,London Borough of Wandsworth,0.2059,7,7,7
london,Clapham,subdivision,61,43,44,196.7,96.1,316.0,0.1256,1213459.0,13,13,15,13,11,0.082,0.7213,0.1803,0.7049,0.2955,0.2955,0.3409,0.2955,0.0,tier_1,True,saturated,1.5698,63.96,Clapham,0.2955,13,13,15
london,London Borough of Ealing,neighborhood,117,72,71,132.8,87.975,196.4,0.1424,939411.0,17,20,24,25,28,0.0256,0.6068,0.2393,0.6154,0.2394,0.2817,0.338,0.3521,0.0,tier_2,True,saturated,2.6912,63.51,London Borough of Ealing,0.2394,17,20,24
london,West Hampstead,subdivision,40,19,34,139.7,115.2,238.4,0.0498,194530.0,6,6,6,17,20,0.2,0.85,0.5,0.475,0.1765,0.1765,0.1765,0.5,0.2,tier_2,True,saturated,0.8561,63.02,West Hampstead,0.1765,6,6,6
london,Hoxton,subdivision,61,32,47,180.3,82.6,274.45,0.1205,657532.0,10,13,15,23,19,0.0984,0.7705,0.3115,0.5246,0.2128,0.2766,0.3191,0.4894,0.0833,tier_2,True,saturated,1.1178,62.8,Hoxton,0.2128,10,13,15
london,West Kilburn,subdivision,41,28,33,207.7,170.975,287.975,0.1552,810777.0,9,10,15,12,21,0.0976,0.8049,0.5122,0.6829,0.2727,0.303,0.4545,0.3636,0.0588,tier_1,True,saturated,0.9441,62.47,West Kilburn,0.2727,9,10,15
london,Bloomsbury,subdivision,69,43,49,282.8,184.0,468.625,0.1211,949340.0,7,9,15,23,39,0.2319,0.7101,0.5652,0.6232,0.1429,0.1837,0.3061,0.4694,0.12,tier_1,True,saturated,0.936,62.35,Bloomsbury,0.1429,7,9,15
london,Stockwell,subdivision,59,29,42,192.2,87.6,341.35,0.1918,825448.0,12,13,13,19,25,0.0678,0.7119,0.4237,0.4915,0.2857,0.3095,0.3095,0.4524,0.1379,tier_2,True,saturated,1.3115,62.04,Stockwell,0.2857,12,13,13
london,St. James's,subdivision,21,13,18,352.85,175.15,565.225,0.2152,1176086.0,6,8,8,5,11,0.1905,0.8571,0.5238,0.619,0.3333,0.4444,0.4444,0.2778,0.2308,tier_2,True,saturated,1.3363,62.01,St. James's,0.3333,6,8,8
london,Waterloo,subdivision,30,15,23,242.5,149.4,400.0,0.2594,642354.0,6,8,8,9,11,0.2667,0.7667,0.3667,0.5,0.2609,0.3478,0.3478,0.3913,0.1875,tier_2,True,saturated,1.5817,61.63,Waterloo,0.2609,6,8,8
london,Wandsworth,subdivision,50,34,38,227.65,110.9,300.225,0.1108,580518.0,10,12,13,17,13,0.08,0.76,0.26,0.68,0.2632,0.3158,0.3421,0.4474,0.0952,tier_1,True,saturated,1.2745,61.62,Wandsworth,0.2632,10,12,13
london,St Pancras,subdivision,28,19,19,258.5,237.7,349.45,0.2223,754019.0,8,9,9,6,19,0.1786,0.6786,0.6786,0.6786,0.4211,0.4737,0.4737,0.3158,0.1429,tier_2,True,saturated,1.5984,61.38,St Pancras,0.4211,8,9,9
london,Holloway,subdivision,59,40,39,159.05,108.625,222.175,0.1417,742815.0,13,16,20,11,19,0.0508,0.661,0.322,0.678,0.3333,0.4103,0.5128,0.2821,0.1667,tier_2,True,saturated,1.4372,61.28,Holloway,0.3333,13,16,20
london,Old Kent Road,subdivision,48,31,35,193.9,131.15,276.8,0.0685,491390.0,10,13,13,9,12,0.0833,0.7292,0.25,0.6458,0.2857,0.3714,0.3714,0.2571,0.0833,tier_1,True,saturated,1.3588,60.8,Old Kent Road,0.2857,10,13,13
london,St. John's Wood,neighborhood,42,26,35,277.4,189.65,457.35,0.1156,453726.0,6,8,11,17,19,0.1429,0.8333,0.4524,0.619,0.1714,0.2286,0.3143,0.4857,0.125,tier_1,True,saturated,0.6603,60.64,St. John's Wood,0.1714,6,8,11
london,Bow,subdivision,78,48,52,139.5,82.875,208.65,0.0955,643638.0,12,16,18,17,14,0.0641,0.6667,0.1795,0.6154,0.2308,0.3077,0.3462,0.3269,0.0263,tier_2,True,saturated,1.8604,60.61,Bow,0.2308,12,16,18
london,Highbury,subdivision,66,36,47,190.6,113.2,327.95,0.1179,824304.0,10,14,15,16,15,0.0909,0.7121,0.2273,0.5455,0.2128,0.2979,0.3191,0.3404,0.0571,tier_2,True,saturated,1.425,60.58,Highbury,0.2128,10,14,15
london,King's Cross,subdivision,85,60,44,184.3,111.9,258.45,0.1693,1132891.0,9,15,19,18,51,0.2706,0.5176,0.6,0.7059,0.2045,0.3409,0.4318,0.4091,0.2093,tier_2,True,saturated,1.651,59.94,King's Cross,0.2045,9,15,19
london,South Hampstead,subdivision,36,26,25,148.6,105.4,281.2,0.0797,323391.0,6,6,7,14,16,0.2778,0.6944,0.4444,0.7222,0.24,0.24,0.28,0.56,0.1111,tier_3,True,saturated,0.8241,59.73,South Hampstead,0.24,6,6,7
london,Temple Fortune,subdivision,15,11,13,227.9,153.35,352.675,0.1704,426531.0,5,5,6,5,11,0.2,0.8667,0.7333,0.7333,0.3846,0.3846,0.4615,0.3846,0.1429,tier_2,True,saturated,1.6974,59.7,Temple Fortune,0.3846,5,5,6
london,Brondesbury,subdivision,55,31,37,137.95,97.825,263.45,0.0509,339760.0,5,5,7,21,32,0.3091,0.6727,0.5818,0.5636,0.1351,0.1351,0.1892,0.5676,0.0,tier_2,True,saturated,1.324,59.63,Brondesbury,0.1351,5,5,7
london,Hackney,subdivision,72,45,47,169.6,81.8,276.3,0.0908,728428.0,11,16,18,14,19,0.0833,0.6528,0.2639,0.625,0.234,0.3404,0.383,0.2979,0.1053,tier_2,True,saturated,1.4817,59.55,Hackney,0.234,11,16,18
london,Gospel Oak,subdivision,26,12,21,218.7,102.65,346.3,0.1012,495139.0,6,6,8,8,11,0.1538,0.8077,0.4231,0.4615,0.2857,0.2857,0.381,0.381,0.0,tier_2,True,saturated,0.7962,59.34,Gospel Oak,0.2857,6,6,8
london,Poplar,subdivision,43,28,27,156.35,84.6,237.825,0.1142,562767.0,11,12,14,7,7,0.0465,0.6279,0.1628,0.6512,0.4074,0.4444,0.5185,0.2593,0.0,tier_2,True,emerging,1.8177,59.24,Poplar,0.4074,11,12,14
london,Brent Cross,subdivision,8,7,7,150.2,133.95,196.05,0.2001,190253.0,4,5,6,0,5,0.375,0.875,0.625,0.875,0.5714,0.7143,0.8571,0.0,0.0,tier_3,True,saturated,2.5441,59.05,Brent Cross,0.5714,4,5,6
london,Mile End,subdivision,35,17,24,169.05,98.65,303.325,0.196,419695.0,7,9,11,12,10,0.2,0.6857,0.2857,0.4857,0.2917,0.375,0.4583,0.5,0.0667,tier_3,True,saturated,1.1187,58.96,Mile End,0.2917,7,9,11
london,Shacklewell,subdivision,53,32,38,170.75,105.725,233.325,0.0962,627826.0,11,16,16,11,5,0.0,0.717,0.0943,0.6038,0.2895,0.4211,0.4211,0.2895,0.0625,tier_2,True,low_impact,1.8159,58.79,Shacklewell,0.2895,11,16,16
london,Wapping,subdivision,41,23,31,183.1,128.85,264.425,0.0863,399402.0,7,7,10,16,21,0.122,0.7561,0.5122,0.561,0.2258,0.2258,0.3226,0.5161,0.0,tier_2,True,saturated,0.7089,58.51,Wapping,0.2258,7,7,10
london,London Borough of Hounslow,neighborhood,64,35,46,128.75,97.025,241.375,0.0465,422173.0,6,8,11,24,23,0.1406,0.7188,0.3594,0.5469,0.1304,0.1739,0.2391,0.5217,0.1111,tier_2,True,saturated,1.1436,57.95,London Borough of Hounslow,0.1304,6,8,11
london,Somers Town,subdivision,35,26,23,177.65,97.35,397.825,0.2365,858734.0,8,10,11,10,18,0.1143,0.6571,0.5143,0.7429,0.3478,0.4348,0.4783,0.4348,0.0714,tier_3,True,saturated,1.4171,57.51,Somers Town,0.3478,8,10,11
london,Knightsbridge,subdivision,20,12,19,730.6,541.4,974.5,0.1393,998587.0,4,6,8,7,9,0.1,0.95,0.45,0.6,0.2105,0.3158,0.4211,0.3684,0.1818,tier_2,True,saturated,1.3694,57.26,Knightsbridge,0.2105,4,6,8
london,Park Royal,subdivision,29,23,20,117.8,88.7,214.1,0.0652,295269.0,3,3,7,8,15,0.4138,0.6897,0.5172,0.7931,0.15,0.15,0.35,0.4,0.1667,tier_3,True,saturated,1.9523,56.91,Park Royal,0.15,3,3,7
london,Bethnal Green,subdivision,86,54,45,133.3,66.175,218.85,0.113,887918.0,12,15,15,13,24,0.0698,0.5233,0.2791,0.6279,0.2667,0.3333,0.3333,0.2889,0.0278,tier_2,True,saturated,1.8574,56.64,Bethnal Green,0.2667,12,15,15
london,Leytonstone,subdivision,46,25,30,139.2,84.1,200.3,0.1436,406562.0,9,10,11,13,8,0.0652,0.6522,0.1739,0.5435,0.3,0.3333,0.3667,0.4333,0.0,tier_2,True,saturated,1.6478,56.5,Leytonstone,0.3,9,10,11
london,Brixton,subdivision,58,29,38,115.8,68.8,207.2,0.1074,456638.0,9,10,11,17,7,0.069,0.6552,0.1207,0.5,0.2368,0.2632,0.2895,0.4474,0.0,tier_2,True,saturated,1.802,56.41,Brixton,0.2368,9,10,11
london,Battersea,subdivision,81,53,49,134.4,84.325,259.25,0.1389,1168754.0,10,13,19,15,21,0.0494,0.6049,0.2593,0.6543,0.2041,0.2653,0.3878,0.3061,0.0,tier_2,True,saturated,1.8346,56.01,Battersea,0.2041,10,13,19
london,Putney,subdivision,45,25,33,205.75,106.9,314.325,0.0881,529657.0,5,6,9,16,14,0.1556,0.7333,0.3111,0.5556,0.1515,0.1818,0.2727,0.4848,0.0,tier_1,True,saturated,0.855,55.88,Putney,0.1515,5,6,9
london,Golders Green,subdivision,34,26,23,184.95,85.4,335.125,0.0595,278780.0,7,9,10,4,15,0.0882,0.6765,0.4412,0.7647,0.3043,0.3913,0.4348,0.1739,0.2,tier_3,True,saturated,1.1143,55.14,Golders Green,0.3043,7,9,10
london,North Sheen,subdivision,22,13,20,185.15,126.275,258.325,0.0722,188516.0,3,5,7,6,9,0.1364,0.9091,0.4091,0.5909,0.15,0.25,0.35,0.3,0.1667,tier_3,True,saturated,1.2391,55.05,North Sheen,0.15,3,5,7
london,Queen's Park,subdivision,64,38,43,171.7,90.25,277.85,0.1047,616439.0,7,8,12,17,25,0.0781,0.6719,0.3906,0.5938,0.1628,0.186,0.2791,0.3953,0.1212,tier_2,True,saturated,1.1832,55.04,Queen's Park,0.1628,7,8,12
london,Haggerston,subdivision,53,22,35,186.9,72.55,278.25,0.052,457902.0,8,9,10,17,9,0.0566,0.6604,0.1698,0.4151,0.2286,0.2571,0.2857,0.4857,0.0476,tier_2,True,low_impact,1.6026,54.71,Haggerston,0.2286,8,9,10
london,London Borough of Sutton,neighborhood,6,5,4,115.2,113.775,117.45,0.2593,84565.0,4,4,4,0,4,0.1667,0.6667,0.6667,0.8333,1.0,1.0,1.0,0.0,0.0,tier_3,True,emerging,2.6756,54.66,London Borough of Sutton,1.0,4,4,4
london,Victoria,neighborhood,25,10,19,336.9,139.0,535.5,0.0974,379634.0,3,4,6,11,14,0.28,0.76,0.56,0.4,0.1579,0.2105,0.3158,0.5789,0.0,tier_2,True,saturated,1.0869,54.57,Victoria,0.1579,3,4,6
london,Leyton,subdivision,62,43,37,127.75,64.025,186.9,0.0884,471838.0,10,12,13,9,14,0.0161,0.5968,0.2258,0.6935,0.2703,0.3243,0.3514,0.2432,0.0,tier_2,True,low_impact,1.8641,54.16,Leyton,0.2703,10,12,13
london,Cricklewood,subdivision,16,10,13,103.2,84.65,165.05,0.0944,178006.0,2,2,2,8,8,0.375,0.8125,0.5,0.625,0.1538,0.1538,0.1538,0.6154,0.0,tier_3,True,saturated,1.7885,53.6,Cricklewood,0.1538,2,2,2
london,Clapton,subdivision,56,36,40,160.1,91.925,203.05,0.1032,558713.0,6,13,16,7,9,0.0357,0.7143,0.1607,0.6429,0.15,0.325,0.4,0.175,0.0526,tier_2,True,low_impact,1.7188,53.41,Clapton,0.15,6,13,16
london,Lilestone Estate,subdivision,7,6,6,340.05,239.1,402.15,0.4352,375368.0,4,4,4,1,5,0.1429,0.8571,0.7143,0.8571,0.6667,0.6667,0.6667,0.1667,0.2,tier_2,True,emerging,2.9757,53.36,Lilestone Estate,0.6667,4,4,4
london,Kennington,subdivision,16,12,8,149.3,128.225,335.725,0.2349,475277.0,4,4,5,1,7,0.3125,0.5,0.4375,0.75,0.5,0.5,0.625,0.125,0.1818,tier_3,True,saturated,2.1376,53.26,Kennington,0.5,4,4,5
london,Walworth,subdivision,58,40,32,144.45,83.0,199.875,0.151,588822.0,7,9,11,11,15,0.1379,0.5517,0.2586,0.6897,0.2188,0.2812,0.3438,0.3438,0.1379,tier_2,True,saturated,1.2314,52.52,Walworth,0.2188,7,9,11
london,London Borough of Brent,neighborhood,59,40,30,152.55,84.575,213.45,0.108,468703.0,5,7,11,16,24,0.2712,0.5085,0.4068,0.678,0.1667,0.2333,0.3667,0.5333,0.1154,tier_2,True,saturated,1.1106,52.4,London Borough of Brent,0.1667,5,7,11
london,Ladywell,subdivision,20,15,15,150.5,93.5,238.3,0.1176,345914.0,4,6,8,3,6,0.15,0.75,0.3,0.75,0.2667,0.4,0.5333,0.2,0.0833,tier_3,True,saturated,1.0982,52.31,Ladywell,0.2667,4,6,8
london,Rotherhithe,subdivision,48,29,30,161.8,62.1,247.6,0.1393,540225.0,7,8,10,11,11,0.0625,0.625,0.2292,0.6042,0.2333,0.2667,0.3333,0.3667,0.0,tier_2,True,saturated,1.4986,52.17,Rotherhithe,0.2333,7,8,10
london,West Green,subdivision,56,38,30,99.4,62.95,166.975,0.1198,449989.0,9,12,13,9,12,0.0357,0.5357,0.2143,0.6786,0.3,0.4,0.4333,0.3,0.0357,tier_2,True,saturated,1.8085,51.94,West Green,0.3,9,12,13
london,Homerton,subdivision,57,31,41,180.8,80.1,303.3,0.0802,481071.0,4,8,15,14,15,0.0351,0.7193,0.2632,0.5439,0.0976,0.1951,0.3659,0.3415,0.0,tier_2,True,saturated,1.712,51.17,Homerton,0.0976,4,8,15
london,Stamford Hill,subdivision,14,9,12,167.7,139.6,202.0,0.0568,107832.0,3,3,3,5,4,0.1429,0.8571,0.2857,0.6429,0.25,0.25,0.25,0.4167,0.2,tier_3,True,saturated,1.4716,51.03,Stamford Hill,0.25,3,3,3
london,Stoke Newington,subdivision,47,25,32,158.35,90.15,221.95,0.0677,260330.0,5,8,8,13,6,0.0638,0.6809,0.1277,0.5319,0.1562,0.25,0.25,0.4062,0.0455,tier_2,True,low_impact,1.416,50.9,Stoke Newington,0.1562,5,8,8
london,Kilburn,subdivision,35,20,27,158.3,111.275,251.35,0.0156,63976.0,1,1,3,16,14,0.2,0.7714,0.4,0.5714,0.037,0.037,0.1111,0.5926,0.0,tier_3,True,saturated,1.3507,50.69,Kilburn,0.037,1,1,3
london,Camberwell,subdivision,59,36,37,127.1,80.725,189.3,0.1,408724.0,5,9,9,13,11,0.0847,0.6271,0.1864,0.6102,0.1351,0.2432,0.2432,0.3514,0.0385,tier_2,True,saturated,1.6097,50.48,Camberwell,0.1351,5,9,9
london,Stratford Marsh,subdivision,23,9,15,82.3,0.0,182.3,0.0509,154280.0,4,4,5,6,9,0.1739,0.6522,0.3913,0.3913,0.2667,0.2667,0.3333,0.4,0.2222,tier_3,True,saturated,1.0132,50.34,Stratford Marsh,0.2667,4,4,5
london,Walthamstow Village,subdivision,6,4,5,182.4,167.9,213.0,0.2732,180135.0,4,4,4,0,0,0.0,0.8333,0.0,0.6667,0.8,0.8,0.8,0.0,0.0,tier_3,True,emerging,1.4053,50.25,Walthamstow Village,0.8,4,4,4
london,Stepney,subdivision,50,27,28,96.0,71.45,217.85,0.1008,383158.0,4,6,7,16,26,0.22,0.56,0.52,0.54,0.1429,0.2143,0.25,0.5714,0.0455,tier_2,True,saturated,0.7769,50.09,Stepney,0.1429,4,6,7
london,Crouch End,subdivision,11,5,9,206.6,137.1,320.75,0.184,207046.0,3,3,5,3,2,0.1818,0.8182,0.1818,0.4545,0.3333,0.3333,0.5556,0.3333,0.0,tier_2,True,saturated,1.7574,50.0,Crouch End,0.3333,3,3,5
london,Tottenham Hale,subdivision,4,4,4,274.05,239.225,309.625,0.0668,70530.0,2,2,2,1,3,0.75,1.0,0.75,1.0,0.5,0.5,0.5,0.25,0.5,tier_3,False,saturated,5.0218,49.92,Tottenham Hale,0.5,2,2,2
london,London Borough of Haringey,neighborhood,11,6,10,145.4,116.35,175.125,0.2297,108115.0,3,3,3,4,3,0.0909,0.9091,0.2727,0.5455,0.3,0.3,0.3,0.4,0.0,tier_3,True,emerging,1.6828,49.88,London Borough of Haringey,0.3,3,3,3
london,Hanwell,subdivision,34,24,17,133.5,78.8,204.65,0.1756,472474.0,6,8,8,6,10,0.1176,0.5,0.2941,0.7059,0.3529,0.4706,0.4706,0.3529,0.0952,tier_3,True,saturated,1.4466,49.86,Hanwell,0.3529,6,8,8
